,time [s]
initialize,0.003245
pretrain_policy,7.645395
initialize_CEGIS,0.1694
iter0_learner,4.841456
iter0_plot,0.095949
iter0_verifier,0.781294
iter0_process_counterexamples,0.023936
iter1_learner,15.341809
iter1_plot,0.004624
iter1_verifier,0.411355
iter1_process_counterexamples,0.024608
iter2_learner,14.111608
iter2_plot,0.00451
iter2_verifier,0.435285
iter2_process_counterexamples,0.026812
iter3_learner,14.888839
iter3_plot,0.004559
iter3_verifier,0.436411
iter3_process_counterexamples,0.024462
iter4_learner,14.364374
iter4_plot,0.004763
iter4_verifier,0.432641
iter4_process_counterexamples,0.02438
iter5_learner,14.39651
iter5_plot,0.004692
iter5_verifier,0.442809
iter5_process_counterexamples,0.023265
iter6_learner,14.351329
iter6_plot,0.004991
iter6_verifier,0.540821
iter6_process_counterexamples,0.02351
iter7_learner,14.361706
iter7_plot,0.005117
iter7_verifier,0.858706
iter7_process_counterexamples,0.0239
iter8_learner,14.416812
iter8_plot,0.005171
iter8_verifier,0.697965
iter8_process_counterexamples,0.023826
iter9_learner,14.360926
iter9_plot,0.005002
iter9_verifier,0.713892
iter9_process_counterexamples,0.101634
iter10_learner,14.493829
iter10_plot,0.005203
iter10_verifier,59.264397
