iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,3.8261409,[0.9979261 1.       ],8.435186,[0.9979261 1.       ],4.3005605,,10.000624,,16.736214,[1.        0.9521294],48.272728,[1.        0.9521294],48.90351,,166.7138,
1,3.8261409,[0.9979261 1.       ],8.435186,[0.9979261 1.       ],4.3005605,,10.000624,,15.029982,[0.9994969 1.       ],42.32829,[0.9994969 1.       ],60.35633,,206.79286,
2,3.8261409,[0.9979261 1.       ],8.435186,[0.9979261 1.       ],4.3005605,,10.000624,,19.960087,[0.99996156 1.        ],52.313213,[0.99996156 1.        ],79.17036,,261.1421,
3,4.8844104,[0.99943393 1.        ],10.174806,[0.99943393 1.        ],5.7645116,,13.088718,,22.835533,[1.         0.99864805],58.83813,[1.         0.99864805],89.46996,,290.89587,
4,5.2944593,[0.9980392 1.       ],10.828051,[0.9980392 1.       ],6.3617954,,14.342062,,24.7872,[1.         0.99904484],62.89191,[1.         0.99904484],96.41796,,310.7273,
5,5.6378345,[0.99347055 1.        ],11.288921,[0.99347055 1.        ],6.933474,,15.491854,,25.951199,[1.        0.9976536],65.39266,[1.        0.9976536],100.29132,,321.76984,
