,time [s]
initialize,0.003338
pretrain_policy,7.543312
initialize_CEGIS,0.177079
iter0_learner,3.129553
iter0_plot,0.093266
iter0_verifier,0.780544
iter0_process_counterexamples,0.023127
iter1_learner,3.645509
iter1_plot,0.005097
iter1_verifier,0.406464
iter1_process_counterexamples,0.025522
iter2_learner,2.487761
iter2_plot,0.004679
iter2_verifier,0.370719
iter2_process_counterexamples,0.02795
iter3_learner,2.697104
iter3_plot,0.004985
iter3_verifier,0.372661
iter3_process_counterexamples,0.023524
iter4_learner,2.660067
iter4_plot,0.004617
iter4_verifier,0.435108
iter4_process_counterexamples,0.024191
iter5_learner,2.664548
iter5_plot,0.004793
iter5_verifier,0.430726
iter5_process_counterexamples,0.023166
iter6_learner,2.665538
iter6_plot,0.004938
iter6_verifier,0.434315
iter6_process_counterexamples,0.023611
iter7_learner,2.675618
iter7_plot,0.004892
iter7_verifier,0.529326
iter7_process_counterexamples,0.022909
iter8_learner,2.676981
iter8_plot,0.004952
iter8_verifier,0.693875
iter8_process_counterexamples,0.025733
iter9_learner,2.701996
iter9_plot,0.005092
iter9_verifier,0.669414
iter9_process_counterexamples,0.02622
iter10_learner,2.717531
iter10_plot,0.007278
iter10_verifier,19.327353
iter10_process_counterexamples,0.039668
iter11_learner,2.701138
iter11_plot,0.005204
iter11_verifier,79.41426
