,time [s]
initialize,0.003752
pretrain_policy,7.918821
initialize_CEGIS,0.17392
iter0_learner,4.908579
iter0_plot,0.098059
iter0_verifier,0.7992
iter0_process_counterexamples,0.028969
iter1_learner,14.780899
iter1_plot,0.004731
iter1_verifier,0.426769
iter1_process_counterexamples,0.024725
iter2_learner,13.490224
iter2_plot,0.004493
iter2_verifier,0.438112
iter2_process_counterexamples,0.023681
iter3_learner,13.688758
iter3_plot,0.004533
iter3_verifier,0.435398
iter3_process_counterexamples,0.023661
iter4_learner,13.643157
iter4_plot,0.00488
iter4_verifier,0.43393
iter4_process_counterexamples,0.023914
iter5_learner,13.608194
iter5_plot,0.004707
iter5_verifier,0.432506
iter5_process_counterexamples,0.023626
iter6_learner,13.646641
iter6_plot,0.004924
iter6_verifier,0.442018
iter6_process_counterexamples,0.026025
iter7_learner,13.676756
iter7_plot,0.004926
iter7_verifier,0.712959
iter7_process_counterexamples,0.024762
iter8_learner,13.783189
iter8_plot,0.004967
iter8_verifier,0.719186
iter8_process_counterexamples,0.025311
iter9_learner,13.811433
iter9_plot,0.005137
iter9_verifier,0.847595
iter9_process_counterexamples,0.025238
iter10_learner,13.722579
iter10_plot,0.005168
iter10_verifier,0.680814
iter10_process_counterexamples,0.024264
iter11_learner,13.785865
iter11_plot,0.005349
iter11_verifier,53.731895
