iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.5860577,[1.        0.9030743],8.337287,[1.        0.9030743],6.1260037,,9.999242,,14.99334,[1.        0.9680598],44.036694,[1.        0.9680598],46.003586,,157.72118,
1,5.5860577,[1.        0.9030743],8.337287,[1.        0.9030743],6.1260037,,9.999242,,9.594649,[1.         0.96830404],26.674236,[1.         0.96830404],41.390965,,142.70001,
2,5.5860577,[1.        0.9030743],8.337287,[1.        0.9030743],6.1260037,,9.999242,,4.938001,[1.         0.99974793],13.841175,[1.         0.99974793],31.71074,,111.79588,
3,4.3048983,[1.        0.9720037],6.602237,[1.        0.9720037],5.312643,,9.552436,,3.4127383,[1.         0.99997693],9.477771,[1.         0.99997693],27.018633,,95.68908,
4,3.2819037,[0.9999715 1.       ],5.1432815,[0.9999715 1.       ],4.4039154,,8.530821,,2.8832042,[1.         0.99950355],7.803458,[1.         0.99950355],25.708097,,90.784164,
5,2.6651187,[1.         0.99990755],4.2530193,[1.         0.99990755],3.791902,,7.7082367,,3.1611013,[1.         0.97044337],8.023161,[1.         0.97044337],29.619616,,103.836754,
6,1.992711,[1.        0.9998322],3.2769132,[1.        0.9998322],3.379002,,7.548285,,6.306633,[1.        0.9289756],12.268992,[1.        0.9289756],42.805813,,139.67407,
7,1.1257888,[0.99997663 1.        ],1.9418006,[0.99997663 1.        ],2.601421,,6.547947,,13.978336,[1.         0.92997533],28.250467,[1.         0.92997533],67.71462,,213.25903,
8,0.57905596,[1.         0.99988335],1.0129446,[1.         0.99988335],1.950601,,5.2604814,,18.790855,[1.        0.8849735],38.0141,[1.        0.8849735],91.43999,,277.87448,
9,0.34009722,[0.99993706 1.        ],0.6035035,[0.99993706 1.        ],1.520201,,4.242674,,20.992922,[1.         0.90779227],42.375732,[1.         0.90779227],108.03212,,327.77386,
10,0.3589273,[1.        0.9999845],0.6220434,[1.        0.9999845],1.4358461,,3.965897,,20.962896,[1.        0.8816924],42.45026,[1.        0.8816924],108.05782,,329.00772,
11,0.3683608,[0.9999817 1.       ],0.6397147,[0.9999817 1.       ],1.4628876,,4.02683,,20.869638,[1.       0.875486],42.21563,[1.       0.875486],108.253845,,330.04318,
