iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,15.103905,[1.         0.96639174],44.242302,[1.         0.96639174],46.12485,,158.17479,
1,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,9.903404,[1.        0.9619837],27.563778,[1.        0.9619837],42.18018,,145.23299,
2,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,5.125536,[0.9999475 1.       ],14.418382,[0.9999475 1.       ],32.05096,,112.81756,
3,4.030983,[1.         0.83778524],6.434126,[1.         0.83778524],4.8932915,,9.150071,,3.612354,[1.        0.9996871],10.059263,[1.        0.9996871],26.098236,,91.96213,
4,3.088409,[1.         0.89573133],5.0074058,[1.         0.89573133],3.968584,,7.75655,,3.1809738,[1.         0.99850565],8.569893,[1.         0.99850565],28.63556,,101.18405,
5,2.4461215,[1.         0.94221663],4.0360746,[1.         0.94221663],3.3896804,,7.0087023,,4.2179008,[1.        0.9697303],9.687491,[1.        0.9697303],34.811134,,119.27447,
6,1.8323383,[0.9996367 1.       ],3.075842,[0.9996367 1.       ],2.733779,,5.906333,,8.431702,[1.         0.93507546],18.371485,[1.         0.93507546],52.22847,,171.29288,
7,0.92214376,[1.         0.99983716],1.6094428,[1.         0.99983716],1.8220148,,4.4660106,,15.639479,[1.         0.92441475],31.887083,[1.         0.92441475],80.49197,,253.86057,
8,0.44172773,[0.9999986 1.       ],0.78265756,[0.9999986 1.       ],1.2781682,,3.4434223,,19.310568,[1.         0.92330426],39.751316,[1.         0.92330426],99.50591,,303.69983,
9,0.31749693,[0.9999874 1.       ],0.5738542,[0.9999874 1.       ],1.2325302,,3.484824,,20.824358,[1.        0.9264664],42.689922,[1.        0.9264664],106.57615,,322.83517,
10,0.34902433,[0.99999887 1.        ],0.61107546,[0.99999887 1.        ],1.1475909,,3.1597817,,20.61383,[1.        0.9098705],42.15082,[1.        0.9098705],107.12627,,324.35175,
