,time [s]
initialize,0.003301
pretrain_policy,7.607113
initialize_CEGIS,0.243426
iter0_learner,3.043556
iter0_plot,0.205415
iter0_verifier,1.306674
iter0_process_counterexamples,0.02503
iter1_learner,3.792967
iter1_plot,0.004646
iter1_verifier,0.921109
iter1_process_counterexamples,0.025154
iter2_learner,2.754271
iter2_plot,0.004604
iter2_verifier,1.095844
iter2_process_counterexamples,0.025132
iter3_learner,3.121087
iter3_plot,0.004632
iter3_verifier,1.046838
iter3_process_counterexamples,0.024295
iter4_learner,2.922684
iter4_plot,0.004692
iter4_verifier,1.008021
iter4_process_counterexamples,0.024014
iter5_learner,2.928469
iter5_plot,0.004696
iter5_verifier,28.950445
iter5_process_counterexamples,0.044359
iter6_learner,2.959074
iter6_plot,0.004858
iter6_verifier,72.52477
