,time [s]
initialize,0.189222
pretrain_policy,24.146313
initialize_CEGIS,0.18757
iter0_learner,9.399176
iter0_plot,0.545632
iter0_verifier,10.284978
iter0_process_counterexamples,0.01915
iter1_learner,12.055676
iter1_plot,0.013864
iter1_verifier,0.92304
iter1_process_counterexamples,0.017474
iter2_learner,7.516577
iter2_plot,0.014026
iter2_verifier,0.912628
iter2_process_counterexamples,0.018542
iter3_learner,13.061435
iter3_plot,0.015088
iter3_verifier,0.919286
iter3_process_counterexamples,0.019631
iter4_learner,12.769375
iter4_plot,0.013837
iter4_verifier,0.892524
iter4_process_counterexamples,0.020203
iter5_learner,12.746045
iter5_plot,0.159848
iter5_verifier,0.86925
iter5_process_counterexamples,0.019985
iter6_learner,12.758977
iter6_plot,0.014212
iter6_verifier,0.896564
iter6_process_counterexamples,0.020076
iter7_learner,12.730914
iter7_plot,0.014434
iter7_verifier,1.739783
iter7_process_counterexamples,0.018479
iter8_learner,12.679503
iter8_plot,0.014803
iter8_verifier,13.8329
