,time [s]
initialize,0.003786
pretrain_policy,8.431659
initialize_CEGIS,0.183233
iter0_learner,4.521017
iter0_plot,0.094844
iter0_verifier,0.830443
iter0_process_counterexamples,0.025896
iter1_learner,7.713843
iter1_plot,0.004857
iter1_verifier,0.446563
iter1_process_counterexamples,0.031714
iter2_learner,6.186301
iter2_plot,0.004703
iter2_verifier,0.463172
iter2_process_counterexamples,0.027326
iter3_learner,6.581779
iter3_plot,0.004707
iter3_verifier,0.457591
iter3_process_counterexamples,0.026431
iter4_learner,6.172152
iter4_plot,0.00481
iter4_verifier,0.448026
iter4_process_counterexamples,0.024008
iter5_learner,6.218277
iter5_plot,0.004886
iter5_verifier,0.387936
iter5_process_counterexamples,0.024947
iter6_learner,6.213025
iter6_plot,0.005212
iter6_verifier,0.462349
iter6_process_counterexamples,0.024103
iter7_learner,6.366511
iter7_plot,0.00497
iter7_verifier,0.555193
iter7_process_counterexamples,0.024413
iter8_learner,6.431152
iter8_plot,0.005161
iter8_verifier,0.726689
iter8_process_counterexamples,0.103125
iter9_learner,6.365152
iter9_plot,0.005398
iter9_verifier,0.704074
iter9_process_counterexamples,0.023854
iter10_learner,6.415817
iter10_plot,0.005261
iter10_verifier,0.865604
iter10_process_counterexamples,0.023425
iter11_learner,6.434985
iter11_plot,0.005981
iter11_verifier,70.02413
