,time [s]
initialize,0.003282
pretrain_policy,7.633547
initialize_CEGIS,0.24349
iter0_learner,3.407495
iter0_plot,0.2078
iter0_verifier,1.303847
iter0_process_counterexamples,0.023036
iter1_learner,3.937009
iter1_plot,0.004765
iter1_verifier,0.966231
iter1_process_counterexamples,0.025589
iter2_learner,2.688313
iter2_plot,0.00459
iter2_verifier,1.024883
iter2_process_counterexamples,0.026401
iter3_learner,3.043981
iter3_plot,0.004631
iter3_verifier,1.039484
iter3_process_counterexamples,0.025312
iter4_learner,2.858007
iter4_plot,0.004721
iter4_verifier,1.068917
iter4_process_counterexamples,0.099638
iter5_learner,2.883239
iter5_plot,0.00481
iter5_verifier,29.070337
iter5_process_counterexamples,0.044474
iter6_learner,2.914512
iter6_plot,0.005131
iter6_verifier,113.81147
