,time [s]
initialize,0.189119
pretrain_policy,23.319393
initialize_CEGIS,0.037589
iter0_learner,9.084555
iter0_plot,0.323599
iter0_verifier,9.484205
iter0_process_counterexamples,0.018153
iter1_learner,11.821983
iter1_plot,0.013722
iter1_verifier,0.437099
iter1_process_counterexamples,0.019432
iter2_learner,7.506057
iter2_plot,0.013687
iter2_verifier,1.387981
iter2_process_counterexamples,0.021446
iter3_learner,12.829946
iter3_plot,0.013447
iter3_verifier,0.909642
iter3_process_counterexamples,0.024554
iter4_learner,12.69621
iter4_plot,0.014342
iter4_verifier,0.753073
iter4_process_counterexamples,0.023795
iter5_learner,12.751112
iter5_plot,0.01385
iter5_verifier,4.334378
iter5_process_counterexamples,0.018687
iter6_learner,12.69964
iter6_plot,0.014148
iter6_verifier,57.60733
