,time [s]
initialize,0.003517
pretrain_policy,7.636563
initialize_CEGIS,0.241027
iter0_learner,4.306161
iter0_plot,0.206213
iter0_verifier,1.317591
iter0_process_counterexamples,0.02535
iter1_learner,9.401438
iter1_plot,0.004689
iter1_verifier,1.080266
iter1_process_counterexamples,0.025084
iter2_learner,8.03373
iter2_plot,0.004669
iter2_verifier,1.069664
iter2_process_counterexamples,0.025343
iter3_learner,8.474671
iter3_plot,0.00492
iter3_verifier,1.030953
iter3_process_counterexamples,0.025345
iter4_learner,8.368325
iter4_plot,0.004773
iter4_verifier,83.98581
