,time [s]
initialize,0.0034
pretrain_policy,7.521032
initialize_CEGIS,0.183016
iter0_learner,3.282177
iter0_plot,0.094382
iter0_verifier,0.789768
iter0_process_counterexamples,0.025916
iter1_learner,3.868849
iter1_plot,0.004516
iter1_verifier,0.410311
iter1_process_counterexamples,0.025397
iter2_learner,2.689465
iter2_plot,0.004565
iter2_verifier,0.370253
iter2_process_counterexamples,0.024776
iter3_learner,2.886702
iter3_plot,0.004644
iter3_verifier,0.370396
iter3_process_counterexamples,0.024603
iter4_learner,2.872648
iter4_plot,0.004737
iter4_verifier,0.421165
iter4_process_counterexamples,0.023773
iter5_learner,2.863991
iter5_plot,0.00472
iter5_verifier,0.435313
iter5_process_counterexamples,0.023963
iter6_learner,2.853402
iter6_plot,0.004936
iter6_verifier,0.435086
iter6_process_counterexamples,0.023786
iter7_learner,2.911241
iter7_plot,0.004982
iter7_verifier,0.440178
iter7_process_counterexamples,0.023687
iter8_learner,2.913652
iter8_plot,0.004971
iter8_verifier,0.535184
iter8_process_counterexamples,0.023788
iter9_learner,2.917694
iter9_plot,0.005058
iter9_verifier,0.702298
iter9_process_counterexamples,0.023683
iter10_learner,2.935472
iter10_plot,0.005073
iter10_verifier,0.685174
iter10_process_counterexamples,0.02328
iter11_learner,3.033399
iter11_plot,0.005217
iter11_verifier,0.805289
iter11_process_counterexamples,0.024532
iter12_learner,3.014313
iter12_plot,0.005319
iter12_verifier,0.794963
iter12_process_counterexamples,0.025022
iter13_learner,3.027857
iter13_plot,0.005334
iter13_verifier,53.0212
