,time [s]
initialize,0.188828
pretrain_policy,23.109262
initialize_CEGIS,0.036818
iter0_learner,9.851846
iter0_plot,0.339768
iter0_verifier,6.7483
iter0_process_counterexamples,0.01716
iter1_learner,11.494835
iter1_plot,0.013721
iter1_verifier,0.268274
iter1_process_counterexamples,0.017909
iter2_learner,7.048519
iter2_plot,0.013622
iter2_verifier,0.178277
iter2_process_counterexamples,0.020314
iter3_learner,11.933908
iter3_plot,0.013395
iter3_verifier,0.178705
iter3_process_counterexamples,0.023103
iter4_learner,12.119081
iter4_plot,0.01344
iter4_verifier,0.171437
iter4_process_counterexamples,0.023139
iter5_learner,12.048383
iter5_plot,0.013389
iter5_verifier,0.8695
iter5_process_counterexamples,0.022385
iter6_learner,12.026564
iter6_plot,0.014079
iter6_verifier,23.708773
