,time [s]
initialize,0.007187
pretrain_policy,10.543583
initialize_CEGIS,0.231022
iter0_learner,12.75353
iter0_plot,0.258239
iter0_verifier,13.011583
iter0_process_counterexamples,0.05325
iter1_learner,79.84759
iter1_plot,0.004711
iter1_verifier,4.878153
iter1_process_counterexamples,0.03236
iter2_learner,78.70639
iter2_plot,0.004628
iter2_verifier,5.04955
iter2_process_counterexamples,0.037492
iter3_learner,79.47513
iter3_plot,0.005196
iter3_verifier,3.93638
iter3_process_counterexamples,0.030249
iter4_learner,79.32671
iter4_plot,0.005315
iter4_verifier,3.834979
iter4_process_counterexamples,0.035903
iter5_learner,79.64004
iter5_plot,0.00482
iter5_verifier,96.13089
iter5_process_counterexamples,0.037855
iter6_learner,79.92918
iter6_plot,0.005027
iter6_verifier,3.751014
iter6_process_counterexamples,0.030477
iter7_learner,80.80763
iter7_plot,0.005049
iter7_verifier,1037.6204
