,time [s]
initialize,0.003235
pretrain_policy,10.31793
initialize_CEGIS,0.237531
iter0_learner,12.569422
iter0_plot,0.253477
iter0_verifier,12.987551
iter0_process_counterexamples,0.055235
iter1_learner,79.193016
iter1_plot,0.004755
iter1_verifier,4.646951
iter1_process_counterexamples,0.037346
iter2_learner,84.05253
iter2_plot,0.004657
iter2_verifier,4.71581
iter2_process_counterexamples,0.037643
iter3_learner,85.44724
iter3_plot,0.004725
iter3_verifier,3.775511
iter3_process_counterexamples,0.030009
iter4_learner,85.45903
iter4_plot,0.004749
iter4_verifier,3.799977
iter4_process_counterexamples,0.037591
iter5_learner,84.12227
iter5_plot,0.004766
iter5_verifier,3.622374
iter5_process_counterexamples,0.036285
iter6_learner,84.41777
iter6_plot,0.004963
iter6_verifier,954.7647
