,time [s]
initialize,0.003249
pretrain_policy,7.791524
initialize_CEGIS,0.179858
iter0_learner,4.886523
iter0_plot,0.094162
iter0_verifier,0.783346
iter0_process_counterexamples,0.024425
iter1_learner,15.442946
iter1_plot,0.004595
iter1_verifier,0.550166
iter1_process_counterexamples,0.024287
iter2_learner,14.225941
iter2_plot,0.004479
iter2_verifier,0.432628
iter2_process_counterexamples,0.025352
iter3_learner,14.449789
iter3_plot,0.004554
iter3_verifier,0.433618
iter3_process_counterexamples,0.024144
iter4_learner,14.531627
iter4_plot,0.004672
iter4_verifier,0.439733
iter4_process_counterexamples,0.02412
iter5_learner,14.528183
iter5_plot,0.004868
iter5_verifier,0.433618
iter5_process_counterexamples,0.024453
iter6_learner,14.385054
iter6_plot,0.004809
iter6_verifier,0.440916
iter6_process_counterexamples,0.024068
iter7_learner,14.581503
iter7_plot,0.005509
iter7_verifier,0.699773
iter7_process_counterexamples,0.023387
iter8_learner,14.44774
iter8_plot,0.005194
iter8_verifier,0.704158
iter8_process_counterexamples,0.024427
iter9_learner,14.549934
iter9_plot,0.005315
iter9_verifier,0.681478
iter9_process_counterexamples,0.10206
iter10_learner,14.419343
iter10_plot,0.005191
iter10_verifier,18.995258
iter10_process_counterexamples,0.038131
iter11_learner,14.421824
iter11_plot,0.005166
iter11_verifier,53.608273
