,time [s]
initialize,0.00329
pretrain_policy,7.528186
initialize_CEGIS,0.175718
iter0_learner,3.205139
iter0_plot,0.093053
iter0_verifier,0.784708
iter0_process_counterexamples,0.02533
iter1_learner,3.785051
iter1_plot,0.004691
iter1_verifier,0.405409
iter1_process_counterexamples,0.025074
iter2_learner,2.672038
iter2_plot,0.004509
iter2_verifier,0.489724
iter2_process_counterexamples,0.025272
iter3_learner,2.882531
iter3_plot,0.004617
iter3_verifier,0.369003
iter3_process_counterexamples,0.025381
iter4_learner,2.81843
iter4_plot,0.004796
iter4_verifier,0.576536
iter4_process_counterexamples,0.02317
iter5_learner,2.850702
iter5_plot,0.004751
iter5_verifier,0.428645
iter5_process_counterexamples,0.022771
iter6_learner,2.846763
iter6_plot,0.004841
iter6_verifier,0.431313
iter6_process_counterexamples,0.024951
iter7_learner,2.83513
iter7_plot,0.004906
iter7_verifier,0.432359
iter7_process_counterexamples,0.023917
iter8_learner,2.835834
iter8_plot,0.005016
iter8_verifier,0.679245
iter8_process_counterexamples,0.023945
iter9_learner,2.857682
iter9_plot,0.005125
iter9_verifier,0.677442
iter9_process_counterexamples,0.023793
iter10_learner,2.846969
iter10_plot,0.005128
iter10_verifier,0.620363
iter10_process_counterexamples,0.024
iter11_learner,2.850832
iter11_plot,0.00514
iter11_verifier,0.74013
iter11_process_counterexamples,0.024498
iter12_learner,2.855834
iter12_plot,0.005255
iter12_verifier,47.459785
