,time [s]
initialize,0.003111
pretrain_policy,10.173502
initialize_CEGIS,0.237525
iter0_learner,12.842862
iter0_plot,0.249391
iter0_verifier,13.413929
iter0_process_counterexamples,0.053604
iter1_learner,80.24711
iter1_plot,0.004801
iter1_verifier,5.121909
iter1_process_counterexamples,0.030332
iter2_learner,79.27287
iter2_plot,0.004854
iter2_verifier,5.271142
iter2_process_counterexamples,0.037755
iter3_learner,80.37788
iter3_plot,0.004767
iter3_verifier,4.026613
iter3_process_counterexamples,0.030547
iter4_learner,80.12773
iter4_plot,0.004909
iter4_verifier,3.766896
iter4_process_counterexamples,0.037179
iter5_learner,80.935905
iter5_plot,0.004878
iter5_verifier,3.776893
iter5_process_counterexamples,0.031526
iter6_learner,80.905754
iter6_plot,0.004956
iter6_verifier,967.2307
