,time [s]
initialize,0.00319
pretrain_policy,10.438075
initialize_CEGIS,0.248223
iter0_learner,12.417967
iter0_plot,0.26273
iter0_verifier,13.315118
iter0_process_counterexamples,0.04766
iter1_learner,74.435646
iter1_plot,0.005199
iter1_verifier,9.14697
iter1_process_counterexamples,0.034052
iter2_learner,73.42586
iter2_plot,0.005624
iter2_verifier,7.692944
iter2_process_counterexamples,0.032624
iter3_learner,73.979744
iter3_plot,0.004907
iter3_verifier,5.088431
iter3_process_counterexamples,0.036237
iter4_learner,73.9793
iter4_plot,0.004937
iter4_verifier,4.265186
iter4_process_counterexamples,0.029735
iter5_learner,74.04912
iter5_plot,0.005217
iter5_verifier,4.123934
iter5_process_counterexamples,0.030752
iter6_learner,74.47822
iter6_plot,0.005147
iter6_verifier,3.922774
iter6_process_counterexamples,0.036476
iter7_learner,74.51114
iter7_plot,0.00552
iter7_verifier,3.865082
iter7_process_counterexamples,0.029892
iter8_learner,74.01232
iter8_plot,0.005471
iter8_verifier,1109.5651
iter8_process_counterexamples,0.035498
iter9_learner,73.399796
iter9_plot,0.006151
iter9_verifier,8.421952
iter9_process_counterexamples,0.032399
iter10_learner,73.96418
iter10_plot,0.00531
iter10_verifier,6.802452
iter10_process_counterexamples,0.030744
iter11_learner,73.88306
iter11_plot,0.006745
iter11_verifier,5.965205
iter11_process_counterexamples,0.030368
iter12_learner,73.36073
iter12_plot,0.00535
iter12_verifier,3.641645
iter12_process_counterexamples,0.036637
iter13_learner,72.47104
iter13_plot,0.005386
iter13_verifier,3.860525
iter13_process_counterexamples,0.030587
iter14_learner,72.77577
iter14_plot,0.005469
iter14_verifier,1403.0084
