iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,15.034424,[1.         0.96776175],44.07401,[1.         0.96776175],46.035507,,157.79866,
1,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,9.69819,[1.        0.9662162],27.041658,[1.        0.9662162],41.244476,,142.08159,
2,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,5.005287,[1.        0.9998717],14.115125,[1.        0.9998717],31.416458,,110.72998,
3,4.1757145,[1.        0.9034002],6.7132263,[1.        0.9034002],5.020814,,9.294522,,3.4528875,[1.         0.99987423],9.644407,[1.         0.99987423],25.979206,,91.46319,
4,3.1660233,[1.        0.9693953],5.1789904,[1.        0.9693953],3.996177,,7.7432046,,3.0147533,[1.        0.9996019],8.155753,[1.        0.9996019],26.830597,,94.36706,
5,2.584386,[1.        0.9998424],4.273532,[1.        0.9998424],3.3578653,,6.688327,,3.066762,[1.         0.98303926],7.8404303,[1.         0.98303926],29.905043,,104.89032,
6,2.0224185,[1.        0.9999625],3.4153829,[1.        0.9999625],2.9303885,,6.216801,,4.701822,[1.         0.93738073],10.691506,[1.         0.93738073],40.67749,,139.91896,
7,1.160514,[0.9999885 1.       ],2.0461156,[0.9999885 1.       ],1.9774693,,4.577262,,13.133808,[1.       0.917982],27.377363,[1.       0.917982],72.193504,,230.44447,
8,0.5325711,[1.         0.99998426],0.94583416,[1.         0.99998426],1.3142937,,3.3561454,,18.749529,[1.        0.8948243],38.732136,[1.        0.8948243],107.13544,,336.06674,
9,0.34206128,[1.         0.99989426],0.62836623,[1.         0.99989426],1.1979673,,3.2661052,,21.233242,[1.         0.89516073],42.917484,[1.         0.89516073],118.85342,,369.09668,
10,0.39005798,[1.        0.9999705],0.69795096,[1.        0.9999705],1.1486269,,3.0438216,,20.967876,[1.         0.88112104],42.47161,[1.         0.88112104],117.66551,,366.83072,
