iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,15.006242,[1.         0.96818197],44.060566,[1.         0.96818197],46.008503,,157.85214,
1,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,9.741849,[1.       0.965575],27.066977,[1.       0.965575],42.315334,,145.94948,
2,5.343586,[1.        0.8227833],8.298204,[1.        0.8227833],5.892199,,10.0015955,,5.014706,[1.         0.99993426],14.111447,[1.         0.99993426],32.043423,,113.05011,
3,4.0804806,[1.       0.887559],6.531925,[1.       0.887559],4.9481153,,9.216876,,3.5341089,[1.         0.99979746],9.833457,[1.         0.99979746],26.445995,,93.56628,
4,3.0713835,[1.        0.9516934],5.0030675,[1.        0.9516934],3.8727522,,7.511422,,3.0332537,[1.        0.9991288],8.217725,[1.        0.9991288],27.643381,,97.58225,
5,2.4250305,[1.        0.9998071],4.0156803,[1.        0.9998071],3.3354528,,6.849631,,3.170162,[1.         0.96370703],8.126966,[1.         0.96370703],31.642866,,111.527664,
6,1.9401314,[1.         0.99999166],3.2852926,[1.         0.99999166],2.6584306,,5.5372753,,4.8580575,[1.         0.93084264],10.836236,[1.         0.93084264],40.982468,,139.58168,
7,1.1661136,[1.       0.999847],2.0580273,[1.       0.999847],2.0181537,,4.6966076,,13.800184,[1.        0.8901386],28.116581,[1.        0.8901386],72.03963,,229.36249,
8,0.56392556,[1.        0.9999806],1.0164686,[1.        0.9999806],1.2124703,,3.0261197,,18.832687,[1.       0.876745],38.404404,[1.       0.876745],107.713005,,338.89325,
9,0.31815392,[0.9999592 1.       ],0.5908229,[0.9999592 1.       ],0.9528487,,2.5475094,,20.640926,[1.         0.88664186],42.002823,[1.         0.88664186],122.55822,,384.16855,
10,0.35478944,[1.        0.9999934],0.6411767,[1.        0.9999934],0.98953557,,2.6038013,,20.647915,[1.        0.8706964],42.162933,[1.        0.8706964],123.282074,,387.694,
