,time [s]
initialize,0.185767
pretrain_policy,24.259739
initialize_CEGIS,0.210133
iter0_learner,9.279418
iter0_plot,0.592511
iter0_verifier,10.517901
iter0_process_counterexamples,0.01816
iter1_learner,11.969199
iter1_plot,0.013868
iter1_verifier,0.919785
iter1_process_counterexamples,0.017477
iter2_learner,7.364305
iter2_plot,0.013859
iter2_verifier,0.867731
iter2_process_counterexamples,0.018385
iter3_learner,12.230815
iter3_plot,0.015139
iter3_verifier,0.910751
iter3_process_counterexamples,0.022581
iter4_learner,11.867733
iter4_plot,0.01382
iter4_verifier,0.914792
iter4_process_counterexamples,0.019774
iter5_learner,11.753235
iter5_plot,0.160779
iter5_verifier,0.887888
iter5_process_counterexamples,0.023371
iter6_learner,12.02758
iter6_plot,0.014166
iter6_verifier,0.827504
iter6_process_counterexamples,0.022257
iter7_learner,12.278493
iter7_plot,0.014486
iter7_verifier,1.475276
iter7_process_counterexamples,0.02095
iter8_learner,12.651797
iter8_plot,0.014549
iter8_verifier,14.584372
