iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,15.0547905,[1.        0.9671138],44.18421,[1.        0.9671138],46.07427,,158.04094,
1,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,9.895667,[1.        0.9632606],27.579147,[1.        0.9632606],42.54659,,146.67284,
2,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,5.1347666,[1.        0.9999339],14.455461,[1.        0.9999339],32.413086,,114.309326,
3,4.0315022,[1.         0.83619124],6.4426556,[1.         0.83619124],4.934678,,9.281211,,3.6637714,[1.        0.9998552],10.183708,[1.        0.9998552],26.75355,,94.44225,
4,3.1241734,[1.         0.89014935],5.0594945,[1.         0.89014935],4.064955,,8.0184965,,3.0902028,[1.        0.9994399],8.367854,[1.        0.9994399],27.500298,,97.16269,
5,2.4935665,[1.         0.93751013],4.084162,[1.         0.93751013],3.3846242,,6.8700004,,3.4318128,[1.       0.967588],8.699046,[1.       0.967588],33.090893,,116.38533,
6,1.789664,[1.        0.9992693],3.0287411,[1.        0.9992693],2.7960556,,6.2016582,,8.73668,[1.        0.9050773],16.024214,[1.        0.9050773],53.01344,,166.83919,
7,1.0482726,[1.       0.999967],1.8162359,[1.       0.999967],1.9271166,,4.611138,,15.036575,[1.        0.9299344],30.304968,[1.        0.9299344],72.502716,,225.05798,
8,0.5825247,[1.        0.9998537],1.0177417,[1.        0.9998537],1.366831,,3.5018408,,18.718895,[1.         0.90321565],38.28552,[1.         0.90321565],93.44688,,281.15256,
9,0.40290222,[0.9999829 1.       ],0.7085991,[0.9999829 1.       ],1.16677,,3.1455932,,20.461302,[1.        0.9273136],41.036953,[1.        0.9273136],102.52167,,302.74213,
10,0.3054,[1.        0.9998336],0.5517954,[1.        0.9998336],1.1100982,,3.1145005,,20.774666,[1.         0.93396866],41.586945,[1.         0.93396866],105.59096,,310.61914,
11,0.333696,[0.99999744 1.        ],0.5901478,[0.99999744 1.        ],1.0054862,,2.7477593,,20.700254,[1.         0.91674304],41.38961,[1.         0.91674304],104.56097,,307.1204,
