iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,15.04645,[1.        0.9672438],44.127754,[1.        0.9672438],46.113922,,158.2718,
1,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,9.695764,[1.        0.9671402],26.976864,[1.        0.9671402],41.188698,,141.50615,
2,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,4.985473,[1.        0.9999303],13.995992,[1.        0.9999303],30.999199,,108.86116,
3,4.1717877,[1.        0.9040271],6.6980586,[1.        0.9040271],4.969431,,9.1413965,,3.468223,[1.         0.99942183],9.62286,[1.         0.99942183],25.951303,,91.41013,
4,3.117923,[1.      0.97096],5.108306,[1.      0.97096],4.0420027,,7.9355373,,2.9630847,[1.        0.9991829],7.977301,[1.        0.9991829],26.37952,,93.103264,
5,2.5104384,[1.      0.99985],4.166302,[1.      0.99985],3.325106,,6.6846986,,3.1293812,[1.        0.9766887],8.025008,[1.        0.9766887],29.708313,,104.20816,
6,1.991215,[1.       0.999896],3.3779962,[1.       0.999896],2.9327383,,6.2625966,,4.6292186,[1.         0.93993634],10.627399,[1.         0.93993634],38.954582,,133.32608,
7,1.114568,[1.        0.9999943],1.9747043,[1.        0.9999943],1.9303086,,4.4888773,,12.370385,[1.        0.8916687],25.058172,[1.        0.8916687],66.38163,,209.76028,
8,0.5278567,[0.99999183 1.        ],0.9370517,[0.99999183 1.        ],1.3052076,,3.3308022,,18.56439,[1.        0.8666071],38.183926,[1.        0.8666071],101.02442,,313.9896,
9,0.3755498,[0.9999492 1.       ],0.663491,[0.9999492 1.       ],1.154905,,3.0726564,,20.560942,[1.         0.87713224],41.61284,[1.         0.87713224],114.06429,,353.0287,
10,0.3533196,[0.99998283 1.        ],0.61084044,[0.99998283 1.        ],1.0613439,,2.808183,,20.684694,[1.       0.873879],41.761276,[1.       0.873879],117.27322,,364.74478,
11,0.35981214,[1.         0.99990505],0.6221049,[1.         0.99990505],1.0401096,,2.73374,,20.842827,[1.        0.8724304],41.98062,[1.        0.8724304],118.061134,,366.92264,
