,time [s]
initialize,0.003126
pretrain_policy,10.308801
initialize_CEGIS,0.249402
iter0_learner,12.008854
iter0_plot,0.25656
iter0_verifier,13.003169
iter0_process_counterexamples,0.047442
iter1_learner,73.457664
iter1_plot,0.004906
iter1_verifier,4.903226
iter1_process_counterexamples,0.031614
iter2_learner,72.22277
iter2_plot,0.00482
iter2_verifier,4.803834
iter2_process_counterexamples,0.030195
iter3_learner,72.83305
iter3_plot,0.004928
iter3_verifier,3.925379
iter3_process_counterexamples,0.037628
iter4_learner,72.37829
iter4_plot,0.004771
iter4_verifier,3.799916
iter4_process_counterexamples,0.029813
iter5_learner,73.94486
iter5_plot,0.004908
iter5_verifier,3.561813
iter5_process_counterexamples,0.036712
iter6_learner,77.06652
iter6_plot,0.005023
iter6_verifier,1064.6962
