,time [s]
initialize,0.003283
pretrain_policy,7.537498
initialize_CEGIS,0.175665
iter0_learner,5.22197
iter0_plot,0.092185
iter0_verifier,0.786403
iter0_process_counterexamples,0.025502
iter1_learner,16.446974
iter1_plot,0.004422
iter1_verifier,0.409558
iter1_process_counterexamples,0.025283
iter2_learner,15.10395
iter2_plot,0.004575
iter2_verifier,0.433337
iter2_process_counterexamples,0.02566
iter3_learner,15.450473
iter3_plot,0.00456
iter3_verifier,0.436644
iter3_process_counterexamples,0.024073
iter4_learner,15.42319
iter4_plot,0.004602
iter4_verifier,0.437244
iter4_process_counterexamples,0.024444
iter5_learner,15.397531
iter5_plot,0.004649
iter5_verifier,0.437576
iter5_process_counterexamples,0.024159
iter6_learner,15.397262
iter6_plot,0.004731
iter6_verifier,0.53696
iter6_process_counterexamples,0.02496
iter7_learner,15.477738
iter7_plot,0.004825
iter7_verifier,0.706022
iter7_process_counterexamples,0.102241
iter8_learner,15.412306
iter8_plot,0.004914
iter8_verifier,0.704801
iter8_process_counterexamples,0.024109
iter9_learner,15.463007
iter9_plot,0.004996
iter9_verifier,0.876386
iter9_process_counterexamples,0.024223
iter10_learner,15.518581
iter10_plot,0.005039
iter10_verifier,0.6527
iter10_process_counterexamples,0.024813
iter11_learner,15.688601
iter11_plot,0.005081
iter11_verifier,46.918564
