,time [s]
initialize,0.185454
pretrain_policy,24.135056
initialize_CEGIS,0.211823
iter0_learner,9.264487
iter0_plot,0.592846
iter0_verifier,10.222465
iter0_process_counterexamples,0.019195
iter1_learner,11.872218
iter1_plot,0.013664
iter1_verifier,0.896684
iter1_process_counterexamples,0.019638
iter2_learner,7.466797
iter2_plot,0.013614
iter2_verifier,0.88983
iter2_process_counterexamples,0.020573
iter3_learner,12.445017
iter3_plot,0.014912
iter3_verifier,0.919162
iter3_process_counterexamples,0.023259
iter4_learner,12.16161
iter4_plot,0.013636
iter4_verifier,0.820358
iter4_process_counterexamples,0.018317
iter5_learner,12.170999
iter5_plot,0.013767
iter5_verifier,1.072568
iter5_process_counterexamples,0.022937
iter6_learner,12.113617
iter6_plot,0.01424
iter6_verifier,0.936052
iter6_process_counterexamples,0.020846
iter7_learner,12.477877
iter7_plot,0.014407
iter7_verifier,1.485918
iter7_process_counterexamples,0.023263
iter8_learner,11.847853
iter8_plot,0.014617
iter8_verifier,13.068338
