iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,15.013988,[1.        0.9683679],44.048954,[1.        0.9683679],46.043087,,157.92087,
1,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,9.680337,[1.         0.96642673],27.014343,[1.         0.96642673],41.16105,,141.91125,
2,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,5.0769525,[1.        0.9997376],14.30784,[1.        0.9997376],31.936865,,112.59176,
3,4.166106,[1.         0.90504086],6.6927104,[1.         0.90504086],4.970409,,9.155554,,3.5361843,[1.        0.9998625],9.8712,[1.        0.9998625],26.430853,,93.34464,
4,3.202846,[1.         0.96802807],5.2216616,[1.         0.96802807],4.0710473,,7.895655,,2.9747865,[1.        0.9995349],8.074063,[1.        0.9995349],26.40177,,93.086006,
5,2.561491,[1.         0.99998003],4.244999,[1.         0.99998003],3.5210493,,7.181535,,3.1544244,[1.        0.9673028],8.065633,[1.        0.9673028],30.863964,,108.65322,
6,2.0542579,[0.99997 1.     ],3.4566073,[0.99997 1.     ],2.7945938,,5.7552795,,4.971985,[1.        0.9274924],11.000746,[1.        0.9274924],40.500412,,137.51291,
7,1.2257247,[1.        0.9999763],2.1485162,[1.        0.9999763],2.121692,,4.89718,,13.685545,[1.        0.8954404],27.975187,[1.        0.8954404],71.242355,,226.8345,
8,0.6047735,[1.         0.99969375],1.0575806,[1.         0.99969375],1.2822971,,3.1486714,,18.500927,[1.         0.87848294],37.927628,[1.         0.87848294],98.25116,,306.1015,
9,0.3094033,[0.9999898 1.       ],0.5398439,[0.9999898 1.       ],0.9261455,,2.452429,,20.111101,[1.        0.8803657],41.167366,[1.        0.8803657],106.71887,,328.6403,
10,0.34726074,[1.        0.9999893],0.5998024,[1.        0.9999893],0.98233515,,2.5686002,,20.226393,[1.        0.8783959],41.486713,[1.        0.8783959],107.88319,,332.3708,
