,time [s]
initialize,0.185099
pretrain_policy,24.236357
initialize_CEGIS,0.191538
iter0_learner,9.333289
iter0_plot,0.595858
iter0_verifier,10.34282
iter0_process_counterexamples,0.018281
iter1_learner,11.928522
iter1_plot,0.013761
iter1_verifier,0.923072
iter1_process_counterexamples,0.017201
iter2_learner,7.455178
iter2_plot,0.013928
iter2_verifier,0.96174
iter2_process_counterexamples,0.021013
iter3_learner,12.540055
iter3_plot,0.015177
iter3_verifier,0.912798
iter3_process_counterexamples,0.02331
iter4_learner,11.962448
iter4_plot,0.01381
iter4_verifier,0.804836
iter4_process_counterexamples,0.019423
iter5_learner,12.118739
iter5_plot,0.014007
iter5_verifier,1.05732
iter5_process_counterexamples,0.022827
iter6_learner,12.019436
iter6_plot,0.013901
iter6_verifier,0.900113
iter6_process_counterexamples,0.023068
iter7_learner,12.18265
iter7_plot,0.014372
iter7_verifier,1.434629
iter7_process_counterexamples,0.022726
iter8_learner,11.892946
iter8_plot,0.014403
iter8_verifier,13.492214
