iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,15.043105,[1.         0.96695215],44.181454,[1.         0.96695215],46.09135,,158.04692,
1,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,9.904311,[1.        0.9624052],27.53759,[1.        0.9624052],41.575016,,142.74867,
2,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,5.1556096,[1.        0.9993915],14.496606,[1.        0.9993915],31.806677,,111.7823,
3,4.0320244,[1.         0.83746415],6.4385915,[1.         0.83746415],4.8946066,,9.159631,,3.6456306,[0.9999207 1.       ],10.151551,[0.9999207 1.       ],26.31535,,92.637085,
4,3.1232467,[1.         0.89174545],5.055138,[1.         0.89174545],4.026392,,7.8985567,,3.1014018,[1.         0.99888575],8.41254,[1.         0.99888575],27.501566,,96.90764,
5,2.5181823,[1.         0.93568283],4.1130724,[1.         0.93568283],3.3882046,,6.846531,,3.2274315,[1.         0.96352005],8.243548,[1.         0.96352005],31.935387,,112.33071,
6,1.9803843,[1.        0.9902658],3.3022103,[1.        0.9902658],2.9309373,,6.307618,,4.845487,[1.        0.9229431],10.914334,[1.        0.9229431],41.631435,,141.73917,
7,1.1723808,[1.         0.99996704],2.0309556,[1.         0.99996704],2.0877957,,4.934164,,13.225394,[1.        0.8922098],27.28391,[1.        0.8922098],72.80521,,233.01875,
8,0.60142374,[1.        0.9999746],1.0639024,[1.        0.9999746],1.4751074,,3.8325005,,18.620432,[1.        0.8849331],38.514767,[1.        0.8849331],104.229416,,326.73578,
9,0.35780504,[0.9999433 1.       ],0.6460783,[0.9999433 1.       ],1.2446083,,3.4724898,,20.176432,[1.         0.90481216],41.240078,[1.         0.90481216],113.07566,,350.77618,
10,0.29624856,[1.         0.99998665],0.518747,[1.         0.99998665],1.021814,,2.8378525,,19.89821,[1.         0.90828604],40.689236,[1.         0.90828604],117.08897,,363.6566,
11,0.3208092,[1.        0.9999231],0.5629601,[1.        0.9999231],1.0507176,,2.903493,,20.722223,[1.        0.8914834],42.081684,[1.        0.8914834],119.3569,,369.44565,
