,time [s]
initialize,0.003399
pretrain_policy,7.940522
initialize_CEGIS,0.175954
iter0_learner,4.425503
iter0_plot,0.095874
iter0_verifier,0.819409
iter0_process_counterexamples,0.025358
iter1_learner,7.720876
iter1_plot,0.004982
iter1_verifier,0.433083
iter1_process_counterexamples,0.027578
iter2_learner,6.281863
iter2_plot,0.004804
iter2_verifier,0.457406
iter2_process_counterexamples,0.026837
iter3_learner,6.562982
iter3_plot,0.00514
iter3_verifier,0.455507
iter3_process_counterexamples,0.025533
iter4_learner,6.529761
iter4_plot,0.004897
iter4_verifier,0.469249
iter4_process_counterexamples,0.025342
iter5_learner,6.720981
iter5_plot,0.006068
iter5_verifier,0.506313
iter5_process_counterexamples,0.026815
iter6_learner,7.117956
iter6_plot,0.005994
iter6_verifier,0.632033
iter6_process_counterexamples,0.027815
iter7_learner,7.484248
iter7_plot,0.006111
iter7_verifier,0.754811
iter7_process_counterexamples,0.030228
iter8_learner,7.186947
iter8_plot,0.005287
iter8_verifier,0.850454
iter8_process_counterexamples,0.025308
iter9_learner,6.952449
iter9_plot,0.005397
iter9_verifier,0.830148
iter9_process_counterexamples,0.027401
iter10_learner,6.983988
iter10_plot,0.005374
iter10_verifier,17.655378
iter10_process_counterexamples,0.031571
iter11_learner,7.102097
iter11_plot,0.005592
iter11_verifier,54.49867
