,time [s]
initialize,0.003378
pretrain_policy,10.362204
initialize_CEGIS,0.242595
iter0_learner,8.70133
iter0_plot,0.261663
iter0_verifier,13.40158
iter0_process_counterexamples,0.046583
iter1_learner,45.61804
iter1_plot,0.004577
iter1_verifier,8.433493
iter1_process_counterexamples,0.033515
iter2_learner,44.735764
iter2_plot,0.004738
iter2_verifier,7.420685
iter2_process_counterexamples,0.037968
iter3_learner,45.350365
iter3_plot,0.004754
iter3_verifier,4.888204
iter3_process_counterexamples,0.030279
iter4_learner,45.36422
iter4_plot,0.004824
iter4_verifier,4.224082
iter4_process_counterexamples,0.031202
iter5_learner,45.01087
iter5_plot,0.005247
iter5_verifier,3.905565
iter5_process_counterexamples,0.030382
iter6_learner,46.08683
iter6_plot,0.004926
iter6_verifier,4.002658
iter6_process_counterexamples,0.036832
iter7_learner,45.979492
iter7_plot,0.00519
iter7_verifier,3.910612
iter7_process_counterexamples,0.035999
iter8_learner,45.481464
iter8_plot,0.005072
