,time [s]
initialize,0.003455
pretrain_policy,7.711535
initialize_CEGIS,0.241581
iter0_learner,4.416883
iter0_plot,0.208081
iter0_verifier,1.315657
iter0_process_counterexamples,0.024125
iter1_learner,8.823938
iter1_plot,0.004502
iter1_verifier,1.220169
iter1_process_counterexamples,0.025431
iter2_learner,7.526199
iter2_plot,0.007346
iter2_verifier,1.06298
iter2_process_counterexamples,0.025033
iter3_learner,7.81219
iter3_plot,0.004742
iter3_verifier,1.058791
iter3_process_counterexamples,0.025505
iter4_learner,7.563199
iter4_plot,0.004745
iter4_verifier,88.22601
