,time [s]
initialize,0.003404
pretrain_policy,7.535902
initialize_CEGIS,0.178109
iter0_learner,3.233098
iter0_plot,0.095244
iter0_verifier,0.792931
iter0_process_counterexamples,0.024557
iter1_learner,3.630608
iter1_plot,0.00483
iter1_verifier,0.413623
iter1_process_counterexamples,0.024801
iter2_learner,2.47696
iter2_plot,0.004554
iter2_verifier,0.380565
iter2_process_counterexamples,0.023901
iter3_learner,2.689119
iter3_plot,0.004671
iter3_verifier,0.374764
iter3_process_counterexamples,0.02457
iter4_learner,2.654185
iter4_plot,0.004716
iter4_verifier,0.37189
iter4_process_counterexamples,0.024527
iter5_learner,2.664894
iter5_plot,0.004749
iter5_verifier,0.433233
iter5_process_counterexamples,0.024353
iter6_learner,2.65414
iter6_plot,0.004871
iter6_verifier,0.433201
iter6_process_counterexamples,0.023983
iter7_learner,2.652045
iter7_plot,0.004911
iter7_verifier,0.532444
iter7_process_counterexamples,0.024318
iter8_learner,2.648214
iter8_plot,0.004942
iter8_verifier,0.662337
iter8_process_counterexamples,0.023854
iter9_learner,2.664366
iter9_plot,0.005099
iter9_verifier,0.696562
iter9_process_counterexamples,0.023922
iter10_learner,2.68764
iter10_plot,0.005151
iter10_verifier,0.677256
iter10_process_counterexamples,0.024205
iter11_learner,2.693554
iter11_plot,0.005181
iter11_verifier,0.745858
iter11_process_counterexamples,0.023929
iter12_learner,2.703492
iter12_plot,0.005362
iter12_verifier,19.6754
iter12_process_counterexamples,0.031721
iter13_learner,2.734024
iter13_plot,0.005421
iter13_verifier,68.95509
