iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,4.0432634,[1.         0.99652785],8.79945,[1.         0.99652785],4.380028,,10.000312,,16.759665,[1.        0.9531965],48.273277,[1.        0.9531965],49.0136,,166.75235,
1,4.0432634,[1.         0.99652785],8.79945,[1.         0.99652785],4.380028,,10.000312,,14.947998,[0.9999526 1.       ],41.515575,[0.9999526 1.       ],65.75153,,225.97983,
2,4.0432634,[1.         0.99652785],8.79945,[1.         0.99652785],4.380028,,10.000312,,19.10845,[0.9998131 1.       ],49.558132,[0.9998131 1.       ],90.27951,,300.8347,
3,5.0561457,[0.99983567 1.        ],10.817223,[0.99983567 1.        ],5.771723,,13.204784,,21.54872,[1.        0.9995002],54.67651,[1.        0.9995002],104.23992,,344.44644,
4,5.5727553,[1.       0.999773],11.7108555,[1.       0.999773],6.545117,,14.91788,,23.082565,[1.         0.99994403],57.746094,[1.         0.99994403],110.97848,,364.3646,
5,5.6122537,[1.        0.9995863],11.86007,[1.        0.9995863],6.6675234,,15.321077,,24.033085,[1.        0.9998863],59.38905,[1.        0.9998863],115.44882,,377.98337,
