,time [s]
initialize,0.003227
pretrain_policy,10.236559
initialize_CEGIS,0.244151
iter0_learner,12.649711
iter0_plot,0.25772
iter0_verifier,13.31561
iter0_process_counterexamples,0.054736
iter1_learner,80.26697
iter1_plot,0.00472
iter1_verifier,5.0216
iter1_process_counterexamples,0.038145
iter2_learner,78.98965
iter2_plot,0.004709
iter2_verifier,4.954256
iter2_process_counterexamples,0.0307
iter3_learner,80.10127
iter3_plot,0.004732
iter3_verifier,3.967851
iter3_process_counterexamples,0.030229
iter4_learner,81.223946
iter4_plot,0.004843
iter4_verifier,3.643531
iter4_process_counterexamples,0.03028
iter5_learner,80.12938
iter5_plot,0.004847
iter5_verifier,915.6854
iter5_process_counterexamples,0.039249
iter6_learner,80.22703
iter6_plot,0.004859
iter6_verifier,901.1049
