iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.5860577,[1.        0.9030743],8.337287,[1.        0.9030743],6.1260037,,9.999242,,15.10682,[1.         0.96656334],44.556313,[1.         0.96656334],46.02388,,159.08342,
1,5.5860577,[1.        0.9030743],8.337287,[1.        0.9030743],6.1260037,,9.999242,,8.876503,[1.         0.99474114],25.83236,[1.         0.99474114],38.6258,,135.45468,
2,5.5860577,[1.        0.9030743],8.337287,[1.        0.9030743],6.1260037,,9.999242,,4.817564,[1.        0.9998121],14.072393,[1.        0.9998121],30.13942,,107.3839,
3,4.337081,[1.        0.9734962],6.639698,[1.        0.9734962],5.3944674,,9.729492,,3.333763,[1.         0.99966276],9.591256,[1.         0.99966276],26.058681,,93.42812,
4,3.374173,[1.        0.9998686],5.243356,[1.        0.9998686],4.613818,,8.939069,,2.6094992,[1.         0.99992704],7.3346834,[1.         0.99992704],23.496374,,84.008514,
5,2.6885662,[1.        0.9999252],4.256182,[1.        0.9999252],3.9381266,,8.031923,,2.7485042,[1.         0.99346983],7.3862467,[1.         0.99346983],24.438097,,86.87686,
6,2.2316368,[1.        0.9998732],3.5845435,[1.        0.9998732],3.5325127,,7.554728,,2.9870257,[1.        0.9712976],7.6157928,[1.        0.9712976],26.516796,,93.38463,
7,1.7648253,[1.         0.99997634],2.8814778,[1.         0.99997634],3.206278,,7.290789,,3.8798525,[1.        0.9392738],9.205791,[1.        0.9392738],30.584463,,105.49508,
8,1.1444101,[0.99997085 1.        ],1.9473089,[0.99997085 1.        ],2.694254,,6.727676,,7.3199472,[1.        0.8972881],15.465919,[1.        0.8972881],42.49352,,139.84105,
9,0.4551538,[1.         0.99996454],0.90555626,[1.         0.99996454],2.4522636,,7.105894,,18.027912,[1.         0.82557434],35.251003,[1.         0.82557434],91.18723,,280.32492,
10,0.4103511,[0.99997956 1.        ],0.7877971,[0.99997956 1.        ],2.3376966,,6.7779703,,21.404015,[1.         0.79598725],42.508926,[1.         0.79598725],112.983475,,347.7507,
11,0.42514324,[0.9999837 1.       ],0.81154007,[0.9999837 1.       ],2.3184738,,6.697438,,21.523762,[1.        0.7829441],43.32241,[1.        0.7829441],114.919785,,355.1634,
12,0.3870219,[0.99999326 1.        ],0.7453013,[0.99999326 1.        ],2.2574623,,6.584507,,20.938974,[1.         0.79358387],42.611526,[1.         0.79358387],114.7758,,356.6932,
13,0.3945779,[1.         0.99690753],0.7476139,[1.         0.99690753],2.232625,,6.474477,,20.892204,[1.         0.78844965],42.578316,[1.         0.78844965],116.23705,,362.02106,
