,time [s]
initialize,0.003397
pretrain_policy,7.558517
initialize_CEGIS,0.176992
iter0_learner,3.208328
iter0_plot,0.093509
iter0_verifier,0.791213
iter0_process_counterexamples,0.024886
iter1_learner,3.860677
iter1_plot,0.004631
iter1_verifier,0.413133
iter1_process_counterexamples,0.025652
iter2_learner,2.694399
iter2_plot,0.004614
iter2_verifier,0.486678
iter2_process_counterexamples,0.024645
iter3_learner,2.895565
iter3_plot,0.004698
iter3_verifier,0.37045
iter3_process_counterexamples,0.02471
iter4_learner,2.873009
iter4_plot,0.004636
iter4_verifier,0.604049
iter4_process_counterexamples,0.023682
iter5_learner,2.922135
iter5_plot,0.004731
iter5_verifier,0.437439
iter5_process_counterexamples,0.023603
iter6_learner,2.872766
iter6_plot,0.004979
iter6_verifier,0.553807
iter6_process_counterexamples,0.023856
iter7_learner,2.936202
iter7_plot,0.004922
iter7_verifier,0.434812
iter7_process_counterexamples,0.023065
iter8_learner,2.972949
iter8_plot,0.004946
iter8_verifier,0.544041
iter8_process_counterexamples,0.023019
iter9_learner,2.92633
iter9_plot,0.005064
iter9_verifier,0.708631
iter9_process_counterexamples,0.024708
iter10_learner,2.923495
iter10_plot,0.005133
iter10_verifier,0.685208
iter10_process_counterexamples,0.023652
iter11_learner,2.976557
iter11_plot,0.005199
iter11_verifier,19.568928
iter11_process_counterexamples,0.033308
iter12_learner,2.914464
iter12_plot,0.005365
iter12_verifier,0.392783
iter12_process_counterexamples,0.024513
iter13_learner,2.974161
iter13_plot,0.005298
iter13_verifier,56.764263
