,time [s]
initialize,0.003601
pretrain_policy,10.197733
initialize_CEGIS,0.236143
iter0_learner,11.982944
iter0_plot,0.253648
iter0_verifier,13.028582
iter0_process_counterexamples,0.053987
iter1_learner,73.20155
iter1_plot,0.004665
iter1_verifier,4.897682
iter1_process_counterexamples,0.031299
iter2_learner,71.31306
iter2_plot,0.004632
iter2_verifier,4.924991
iter2_process_counterexamples,0.037691
iter3_learner,72.34947
iter3_plot,0.004975
iter3_verifier,3.841752
iter3_process_counterexamples,0.030376
iter4_learner,73.09869
iter4_plot,0.004761
iter4_verifier,3.62929
iter4_process_counterexamples,0.038145
iter5_learner,73.274216
iter5_plot,0.005493
iter5_verifier,3.692706
iter5_process_counterexamples,0.037477
iter6_learner,73.61714
iter6_plot,0.004892
iter6_verifier,1044.83
