,time [s]
initialize,0.003414
pretrain_policy,7.514837
initialize_CEGIS,0.184273
iter0_learner,3.182912
iter0_plot,0.093311
iter0_verifier,0.775365
iter0_process_counterexamples,0.024699
iter1_learner,3.616347
iter1_plot,0.004688
iter1_verifier,0.407164
iter1_process_counterexamples,0.024234
iter2_learner,2.487279
iter2_plot,0.004516
iter2_verifier,0.429064
iter2_process_counterexamples,0.025476
iter3_learner,2.68394
iter3_plot,0.004686
iter3_verifier,0.505176
iter3_process_counterexamples,0.024938
iter4_learner,2.668923
iter4_plot,0.004616
iter4_verifier,0.433472
iter4_process_counterexamples,0.022952
iter5_learner,2.685851
iter5_plot,0.00466
iter5_verifier,0.430193
iter5_process_counterexamples,0.022982
iter6_learner,2.720232
iter6_plot,0.004858
iter6_verifier,0.432949
iter6_process_counterexamples,0.022909
iter7_learner,2.680645
iter7_plot,0.00497
iter7_verifier,0.52727
iter7_process_counterexamples,0.022864
iter8_learner,2.715075
iter8_plot,0.004987
iter8_verifier,0.703258
iter8_process_counterexamples,0.024907
iter9_learner,2.738807
iter9_plot,0.005119
iter9_verifier,0.686456
iter9_process_counterexamples,0.023489
iter10_learner,2.74115
iter10_plot,0.005117
iter10_verifier,0.790231
iter10_process_counterexamples,0.023471
iter11_learner,2.757792
iter11_plot,0.005118
iter11_verifier,82.68729
