,time [s]
initialize,0.003315
pretrain_policy,10.073712
initialize_CEGIS,0.179715
iter0_learner,4.102126
iter0_plot,0.113537
iter0_verifier,3.974878
iter0_process_counterexamples,0.042308
iter1_learner,4.883612
iter1_plot,0.004792
iter1_verifier,4.218249
iter1_process_counterexamples,0.108268
iter2_learner,3.423997
iter2_plot,0.004666
iter2_verifier,4.216475
iter2_process_counterexamples,0.032803
iter3_learner,3.700752
iter3_plot,0.004708
iter3_verifier,4.316592
iter3_process_counterexamples,0.031979
iter4_learner,3.644236
iter4_plot,0.004719
iter4_verifier,4.273634
iter4_process_counterexamples,0.030097
iter5_learner,3.637492
iter5_plot,0.005047
iter5_verifier,4.450145
iter5_process_counterexamples,0.030672
iter6_learner,3.68904
iter6_plot,0.004875
iter6_verifier,141.7272
iter6_process_counterexamples,0.071196
iter7_learner,3.618763
iter7_plot,0.004981
iter7_verifier,112.742226
iter7_process_counterexamples,0.061775
iter8_learner,3.812519
iter8_plot,0.005204
iter8_verifier,118.17849
iter8_process_counterexamples,0.063966
iter9_learner,3.839086
iter9_plot,0.005158
iter9_verifier,1213.4272
