,time [s]
initialize,0.00337
pretrain_policy,7.531405
initialize_CEGIS,0.170353
iter0_learner,4.552016
iter0_plot,0.096186
iter0_verifier,0.781836
iter0_process_counterexamples,0.024725
iter1_learner,11.040535
iter1_plot,0.0046
iter1_verifier,0.391668
iter1_process_counterexamples,0.024049
iter2_learner,9.684575
iter2_plot,0.004582
iter2_verifier,0.423359
iter2_process_counterexamples,0.02553
iter3_learner,9.917222
iter3_plot,0.004723
iter3_verifier,0.426214
iter3_process_counterexamples,0.026456
iter4_learner,9.875777
iter4_plot,0.004684
iter4_verifier,0.424207
iter4_process_counterexamples,0.025146
iter5_learner,9.86616
iter5_plot,0.004869
iter5_verifier,0.422643
iter5_process_counterexamples,0.023857
iter6_learner,9.921163
iter6_plot,0.005079
iter6_verifier,0.432975
iter6_process_counterexamples,0.023626
iter7_learner,9.960252
iter7_plot,0.004868
iter7_verifier,0.686721
iter7_process_counterexamples,0.025265
iter8_learner,9.902845
iter8_plot,0.004976
iter8_verifier,0.697614
iter8_process_counterexamples,0.024502
iter9_learner,9.891677
iter9_plot,0.005011
iter9_verifier,0.888209
iter9_process_counterexamples,0.024861
iter10_learner,9.880611
iter10_plot,0.005183
iter10_verifier,57.992584
iter10_process_counterexamples,0.028613
iter11_learner,9.975772
iter11_plot,0.005133
iter11_verifier,58.03337
