,time [s]
initialize,0.003217
pretrain_policy,10.287532
initialize_CEGIS,0.23868
iter0_learner,12.881437
iter0_plot,0.254296
iter0_verifier,13.075033
iter0_process_counterexamples,0.123023
iter1_learner,79.522125
iter1_plot,0.004794
iter1_verifier,5.123891
iter1_process_counterexamples,0.037029
iter2_learner,77.637115
iter2_plot,0.004696
iter2_verifier,4.747477
iter2_process_counterexamples,0.036161
iter3_learner,78.78984
iter3_plot,0.004711
iter3_verifier,3.960605
iter3_process_counterexamples,0.03532
iter4_learner,78.620705
iter4_plot,0.004729
iter4_verifier,3.652778
iter4_process_counterexamples,0.036316
iter5_learner,79.11703
iter5_plot,0.004804
iter5_verifier,3.711536
iter5_process_counterexamples,0.037234
iter6_learner,79.199356
iter6_plot,0.005072
iter6_verifier,964.54803
