iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.5567617,[1.         0.84920007],8.504452,[1.         0.84920007],6.064581,,9.989481,,14.978003,[1.        0.9682867],43.989155,[1.        0.9682867],46.001595,,157.73775,
1,5.5567617,[1.         0.84920007],8.504452,[1.         0.84920007],6.064581,,9.989481,,9.661582,[1.        0.9683161],26.883566,[1.        0.9683161],41.402798,,142.68272,
2,5.5567617,[1.         0.84920007],8.504452,[1.         0.84920007],6.064581,,9.989481,,5.0231695,[1.        0.9997772],14.139287,[1.        0.9997772],31.403212,,110.63228,
3,4.264391,[1.        0.9143314],6.7292004,[1.        0.9143314],5.24827,,9.643213,,3.5091329,[1.        0.9998285],9.784055,[1.        0.9998285],25.592508,,90.58022,
4,3.2838414,[1.        0.9777609],5.2537093,[1.        0.9777609],4.3336086,,8.375991,,2.985671,[1.        0.9993033],8.144095,[1.        0.9993033],26.56961,,93.62226,
5,2.6657507,[1.        0.9999832],4.32219,[1.        0.9999832],3.7567794,,7.571003,,3.091181,[1.        0.9724367],7.969628,[1.        0.9724367],30.296251,,106.75871,
6,2.1274283,[1.       0.999876],3.5015378,[1.       0.999876],3.193799,,6.6671824,,4.030236,[1.        0.9396754],9.511982,[1.        0.9396754],37.18674,,128.60516,
7,1.4458622,[1.       0.999794],2.458968,[1.       0.999794],2.5759752,,5.849018,,8.90089,[1.        0.9062903],18.394457,[1.        0.9062903],57.698093,,190.23837,
8,0.57688105,[1.         0.99994254],1.0356781,[1.         0.99994254],1.8543684,,4.8764634,,17.652828,[1.        0.8625458],36.528934,[1.        0.8625458],100.30861,,317.11078,
9,0.32331905,[0.9999508 1.       ],0.5977349,[0.9999508 1.       ],1.7605245,,4.9873924,,20.397894,[1.        0.8432011],41.924313,[1.        0.8432011],114.016365,,357.09274,
10,0.36558494,[1.         0.99997085],0.6579298,[1.         0.99997085],1.70253,,4.739207,,20.640339,[1.         0.82535124],42.444145,[1.         0.82535124],114.21994,,358.1911,
