,time [s]
initialize,0.003394
pretrain_policy,7.547022
initialize_CEGIS,0.169184
iter0_learner,4.691591
iter0_plot,0.095914
iter0_verifier,0.782207
iter0_process_counterexamples,0.024478
iter1_learner,12.618316
iter1_plot,0.004714
iter1_verifier,0.403215
iter1_process_counterexamples,0.024401
iter2_learner,11.20507
iter2_plot,0.00454
iter2_verifier,0.421598
iter2_process_counterexamples,0.025517
iter3_learner,11.423938
iter3_plot,0.004651
iter3_verifier,0.425115
iter3_process_counterexamples,0.023867
iter4_learner,11.469565
iter4_plot,0.004687
iter4_verifier,0.423915
iter4_process_counterexamples,0.024403
iter5_learner,11.386872
iter5_plot,0.004753
iter5_verifier,0.425361
iter5_process_counterexamples,0.023749
iter6_learner,11.439306
iter6_plot,0.005026
iter6_verifier,0.52475
iter6_process_counterexamples,0.024031
iter7_learner,11.402783
iter7_plot,0.004901
iter7_verifier,0.696013
iter7_process_counterexamples,0.10061
iter8_learner,11.404283
iter8_plot,0.005007
iter8_verifier,0.6851
iter8_process_counterexamples,0.025042
iter9_learner,11.493731
iter9_plot,0.005189
iter9_verifier,0.678445
iter9_process_counterexamples,0.024741
iter10_learner,11.835763
iter10_plot,0.005276
iter10_verifier,17.491894
iter10_process_counterexamples,0.03201
iter11_learner,11.64477
iter11_plot,0.005138
iter11_verifier,0.778661
iter11_process_counterexamples,0.024588
iter12_learner,11.666501
iter12_plot,0.005254
iter12_verifier,55.68611
