,time [s]
initialize,0.003374
pretrain_policy,7.517193
initialize_CEGIS,0.175832
iter0_learner,2.890031
iter0_plot,0.094935
iter0_verifier,0.777802
iter0_process_counterexamples,0.025234
iter1_learner,3.575926
iter1_plot,0.004775
iter1_verifier,0.411947
iter1_process_counterexamples,0.025848
iter2_learner,2.566708
iter2_plot,0.004545
iter2_verifier,0.583547
iter2_process_counterexamples,0.024829
iter3_learner,2.785464
iter3_plot,0.004653
iter3_verifier,0.372007
iter3_process_counterexamples,0.023453
iter4_learner,2.893806
iter4_plot,0.004775
iter4_verifier,0.431412
iter4_process_counterexamples,0.022829
iter5_learner,2.741835
iter5_plot,0.004784
iter5_verifier,0.433942
iter5_process_counterexamples,0.023244
iter6_learner,2.756284
iter6_plot,0.00484
iter6_verifier,0.435317
iter6_process_counterexamples,0.023445
iter7_learner,2.755492
iter7_plot,0.005143
iter7_verifier,0.526374
iter7_process_counterexamples,0.023387
iter8_learner,2.774302
iter8_plot,0.004895
iter8_verifier,0.699117
iter8_process_counterexamples,0.023344
iter9_learner,2.763911
iter9_plot,0.005049
iter9_verifier,0.666229
iter9_process_counterexamples,0.02369
iter10_learner,2.779341
iter10_plot,0.005193
iter10_verifier,0.696698
iter10_process_counterexamples,0.023097
iter11_learner,2.786465
iter11_plot,0.005218
iter11_verifier,58.051567
