,time [s]
initialize,0.003363
pretrain_policy,7.637705
initialize_CEGIS,0.18024
iter0_learner,4.780777
iter0_plot,0.096753
iter0_verifier,0.801266
iter0_process_counterexamples,0.02454
iter1_learner,15.230403
iter1_plot,0.004707
iter1_verifier,0.423582
iter1_process_counterexamples,0.02571
iter2_learner,14.089555
iter2_plot,0.004612
iter2_verifier,0.442169
iter2_process_counterexamples,0.025266
iter3_learner,14.2201
iter3_plot,0.004661
iter3_verifier,0.445655
iter3_process_counterexamples,0.025743
iter4_learner,14.216554
iter4_plot,0.004685
iter4_verifier,0.43912
iter4_process_counterexamples,0.024681
iter5_learner,14.234477
iter5_plot,0.004941
iter5_verifier,0.443884
iter5_process_counterexamples,0.024031
iter6_learner,14.266773
iter6_plot,0.004808
iter6_verifier,0.563388
iter6_process_counterexamples,0.023764
iter7_learner,14.267653
iter7_plot,0.00517
iter7_verifier,0.733744
iter7_process_counterexamples,0.025536
iter8_learner,14.361427
iter8_plot,0.005113
iter8_verifier,0.710038
iter8_process_counterexamples,0.023668
iter9_learner,14.365765
iter9_plot,0.005033
iter9_verifier,0.781343
iter9_process_counterexamples,0.024576
iter10_learner,14.382514
iter10_plot,0.005263
iter10_verifier,0.779957
iter10_process_counterexamples,0.025053
iter11_learner,14.310481
iter11_plot,0.00558
iter11_verifier,55.75576
