iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,15.055406,[1.         0.96703005],44.193127,[1.         0.96703005],46.08331,,158.04407,
1,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,9.898922,[1.        0.9618122],27.548712,[1.        0.9618122],42.482975,,146.44298,
2,5.2292843,[1.        0.7785198],8.13332,[1.        0.7785198],5.7800694,,9.9981165,,5.1369586,[1.         0.99977833],14.462059,[1.         0.99977833],32.201866,,113.47735,
3,4.0338984,[1.         0.83706385],6.442596,[1.         0.83706385],4.899599,,9.165669,,3.619569,[1.         0.99989057],10.066266,[1.         0.99989057],26.585554,,93.546326,
4,3.0840042,[1.        0.8953417],5.0033026,[1.        0.8953417],3.9776623,,7.80426,,3.1343305,[1.         0.99796385],8.448492,[1.         0.99796385],28.26133,,100.02258,
5,2.4659233,[1.        0.9404738],4.061983,[1.        0.9404738],3.414732,,7.0481977,,3.324784,[1.        0.9701462],8.317249,[1.        0.9701462],31.632257,,110.85723,
6,1.9968705,[1.         0.98467374],3.3225951,[1.         0.98467374],2.899749,,6.161715,,4.578314,[1.         0.93523157],10.632985,[1.         0.93523157],40.89645,,140.30716,
7,1.1229596,[1.        0.9998986],1.9716767,[1.        0.9998986],2.1562955,,5.253695,,11.604441,[1.        0.8852331],21.16194,[1.        0.8852331],65.017235,,200.49376,
8,0.5361961,[1.        0.9999639],0.99168646,[1.        0.9999639],1.5481544,,4.221301,,18.900164,[1.         0.85574067],36.101856,[1.         0.85574067],94.03258,,291.3248,
9,0.37569186,[0.999993 1.      ],0.70579875,[0.999993 1.      ],1.449245,,4.137562,,20.319323,[1.        0.8525681],40.54717,[1.        0.8525681],108.453224,,334.8499,
10,0.34808433,[1.        0.9999632],0.64017856,[1.        0.9999632],1.3515227,,3.844116,,20.791882,[1.         0.85078645],41.48346,[1.         0.85078645],113.454956,,349.25775,
11,0.34700763,[1.        0.9999871],0.64112586,[1.        0.9999871],1.3465642,,3.8451748,,20.755077,[1.         0.84309655],41.530426,[1.         0.84309655],113.41792,,350.05667,
