,time [s]
initialize,0.003624
pretrain_policy,7.851847
initialize_CEGIS,0.184552
iter0_learner,4.289519
iter0_plot,0.096009
iter0_verifier,0.821275
iter0_process_counterexamples,0.024882
iter1_learner,7.632051
iter1_plot,0.004639
iter1_verifier,0.449478
iter1_process_counterexamples,0.026638
iter2_learner,6.267753
iter2_plot,0.005046
iter2_verifier,0.454299
iter2_process_counterexamples,0.025179
iter3_learner,6.541905
iter3_plot,0.005246
iter3_verifier,0.460916
iter3_process_counterexamples,0.024264
iter4_learner,6.556654
iter4_plot,0.004754
iter4_verifier,0.457427
iter4_process_counterexamples,0.022964
iter5_learner,6.64548
iter5_plot,0.004944
iter5_verifier,0.45841
iter5_process_counterexamples,0.02466
iter6_learner,6.670786
iter6_plot,0.005065
iter6_verifier,0.466398
iter6_process_counterexamples,0.025468
iter7_learner,6.632837
iter7_plot,0.005232
iter7_verifier,0.731449
iter7_process_counterexamples,0.026505
iter8_learner,6.65505
iter8_plot,0.005079
iter8_verifier,0.738293
iter8_process_counterexamples,0.104728
iter9_learner,6.597844
iter9_plot,0.005164
iter9_verifier,0.731792
iter9_process_counterexamples,0.02419
iter10_learner,6.6203
iter10_plot,0.005292
iter10_verifier,0.658186
iter10_process_counterexamples,0.02351
iter11_learner,6.590299
iter11_plot,0.005251
iter11_verifier,51.582645
