,time [s]
initialize,0.003247
pretrain_policy,10.353417
initialize_CEGIS,0.251083
iter0_learner,12.747254
iter0_plot,0.255874
iter0_verifier,13.03734
iter0_process_counterexamples,0.047617
iter1_learner,78.431465
iter1_plot,0.004723
iter1_verifier,4.934024
iter1_process_counterexamples,0.037843
iter2_learner,76.73072
iter2_plot,0.004705
iter2_verifier,5.043961
iter2_process_counterexamples,0.030455
iter3_learner,77.93618
iter3_plot,0.005134
iter3_verifier,4.161314
iter3_process_counterexamples,0.029473
iter4_learner,78.079254
iter4_plot,0.005077
iter4_verifier,3.749492
iter4_process_counterexamples,0.030236
iter5_learner,78.574356
iter5_plot,0.004934
iter5_verifier,3.659807
iter5_process_counterexamples,0.036738
iter6_learner,78.37691
iter6_plot,0.004875
iter6_verifier,1021.0329
