iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,3.9203026,[0.9993273 1.       ],8.432577,[0.9993273 1.       ],4.3378735,,9.99832,,17.028189,[1.        0.9497405],48.558346,[1.        0.9497405],48.83261,,165.96136,
1,3.9203026,[0.9993273 1.       ],8.432577,[0.9993273 1.       ],4.3378735,,9.99832,,16.065096,[0.9987228 1.       ],44.586426,[0.9987228 1.       ],61.842323,,210.48639,
2,3.9203026,[0.9993273 1.       ],8.432577,[0.9993273 1.       ],4.3378735,,9.99832,,20.479904,[1.       0.999691],52.68005,[1.       0.999691],75.119774,,244.6643,
3,4.8345013,[0.99813867 1.        ],10.36327,[0.99813867 1.        ],5.6472893,,13.057582,,23.191502,[0.9999239 1.       ],58.280384,[0.9999239 1.       ],83.62564,,267.99042,
4,5.43292,[0.99079007 1.        ],11.290163,[0.99079007 1.        ],6.5628896,,14.949953,,24.830467,[0.9999024 1.       ],61.48591,[0.9999024 1.       ],87.77498,,278.4965,
5,5.6875257,[0.99436206 1.        ],11.559735,[0.99436206 1.        ],7.1551814,,16.325949,,25.595222,[1.        0.9965894],62.978,[1.        0.9965894],89.40594,,282.3106,
