,time [s]
initialize,0.00334
pretrain_policy,7.532515
initialize_CEGIS,0.17125
iter0_learner,4.209123
iter0_plot,0.095299
iter0_verifier,0.780404
iter0_process_counterexamples,0.025156
iter1_learner,11.355105
iter1_plot,0.004747
iter1_verifier,0.408694
iter1_process_counterexamples,0.025048
iter2_learner,10.169602
iter2_plot,0.004542
iter2_verifier,0.423788
iter2_process_counterexamples,0.024578
iter3_learner,10.340415
iter3_plot,0.004804
iter3_verifier,0.424105
iter3_process_counterexamples,0.024611
iter4_learner,10.31536
iter4_plot,0.004825
iter4_verifier,0.420375
iter4_process_counterexamples,0.02395
iter5_learner,10.317614
iter5_plot,0.004757
iter5_verifier,0.423544
iter5_process_counterexamples,0.024096
iter6_learner,10.337838
iter6_plot,0.004914
iter6_verifier,0.425642
iter6_process_counterexamples,0.023313
iter7_learner,10.35209
iter7_plot,0.005137
iter7_verifier,0.68049
iter7_process_counterexamples,0.023981
iter8_learner,10.341833
iter8_plot,0.004959
iter8_verifier,0.693229
iter8_process_counterexamples,0.023507
iter9_learner,10.406895
iter9_plot,0.005057
iter9_verifier,0.686867
iter9_process_counterexamples,0.024123
iter10_learner,10.413465
iter10_plot,0.005161
iter10_verifier,0.89364
iter10_process_counterexamples,0.02468
iter11_learner,10.457107
iter11_plot,0.005488
iter11_verifier,67.4501
