,time [s]
initialize,0.0035
pretrain_policy,7.461414
initialize_CEGIS,0.177045
iter0_learner,4.201604
iter0_plot,0.091997
iter0_verifier,0.766512
iter0_process_counterexamples,0.023687
iter1_learner,11.361965
iter1_plot,0.004697
iter1_verifier,0.398978
iter1_process_counterexamples,0.025721
iter2_learner,10.193738
iter2_plot,0.004564
iter2_verifier,0.421881
iter2_process_counterexamples,0.025208
iter3_learner,10.400462
iter3_plot,0.004935
iter3_verifier,0.593407
iter3_process_counterexamples,0.03007
iter4_learner,10.451143
iter4_plot,0.00479
iter4_verifier,0.425216
iter4_process_counterexamples,0.023177
iter5_learner,10.448606
iter5_plot,0.004843
iter5_verifier,0.42592
iter5_process_counterexamples,0.02327
iter6_learner,10.405798
iter6_plot,0.004785
iter6_verifier,0.523155
iter6_process_counterexamples,0.022887
iter7_learner,10.425313
iter7_plot,0.005119
iter7_verifier,0.641354
iter7_process_counterexamples,0.023238
iter8_learner,10.429226
iter8_plot,0.005009
iter8_verifier,0.690664
iter8_process_counterexamples,0.02352
iter9_learner,10.46373
iter9_plot,0.005063
iter9_verifier,0.739504
iter9_process_counterexamples,0.02285
iter10_learner,10.562942
iter10_plot,0.005143
iter10_verifier,17.284445
iter10_process_counterexamples,0.03986
iter11_learner,10.505519
iter11_plot,0.00515
iter11_verifier,52.522964
iter11_process_counterexamples,0.028899
iter12_learner,10.736606
iter12_plot,0.005173
iter12_verifier,51.930267
