,time [s]
initialize,0.003307
pretrain_policy,7.515375
initialize_CEGIS,0.180238
iter0_learner,3.326975
iter0_plot,0.095822
iter0_verifier,0.801985
iter0_process_counterexamples,0.024294
iter1_learner,3.885176
iter1_plot,0.004577
iter1_verifier,0.414029
iter1_process_counterexamples,0.024502
iter2_learner,2.691694
iter2_plot,0.004643
iter2_verifier,0.374995
iter2_process_counterexamples,0.025324
iter3_learner,2.910791
iter3_plot,0.004693
iter3_verifier,0.369975
iter3_process_counterexamples,0.025018
iter4_learner,2.895165
iter4_plot,0.004698
iter4_verifier,0.423272
iter4_process_counterexamples,0.024725
iter5_learner,2.916206
iter5_plot,0.004798
iter5_verifier,0.44123
iter5_process_counterexamples,0.024086
iter6_learner,2.983599
iter6_plot,0.004879
iter6_verifier,0.439012
iter6_process_counterexamples,0.022533
iter7_learner,2.93949
iter7_plot,0.004964
iter7_verifier,0.53556
iter7_process_counterexamples,0.024131
iter8_learner,3.054812
iter8_plot,0.004953
iter8_verifier,0.687169
iter8_process_counterexamples,0.023481
iter9_learner,2.934959
iter9_plot,0.00542
iter9_verifier,0.690726
iter9_process_counterexamples,0.023381
iter10_learner,2.949049
iter10_plot,0.005157
iter10_verifier,0.67513
iter10_process_counterexamples,0.098223
iter11_learner,2.956164
iter11_plot,0.005231
iter11_verifier,19.359478
iter11_process_counterexamples,0.032493
iter12_learner,2.982133
iter12_plot,0.005313
iter12_verifier,94.84404
