,time [s]
initialize,0.003637
pretrain_policy,8.34582
initialize_CEGIS,0.185984
iter0_learner,4.363767
iter0_plot,0.104248
iter0_verifier,0.852135
iter0_process_counterexamples,0.026424
iter1_learner,8.211647
iter1_plot,0.005058
iter1_verifier,0.430069
iter1_process_counterexamples,0.025704
iter2_learner,6.891617
iter2_plot,0.005207
iter2_verifier,0.449698
iter2_process_counterexamples,0.024097
iter3_learner,7.146652
iter3_plot,0.004735
iter3_verifier,0.454831
iter3_process_counterexamples,0.025834
iter4_learner,7.204624
iter4_plot,0.00541
iter4_verifier,0.4502
iter4_process_counterexamples,0.025069
iter5_learner,7.212763
iter5_plot,0.005673
iter5_verifier,0.463046
iter5_process_counterexamples,0.026854
iter6_learner,7.243115
iter6_plot,0.004956
iter6_verifier,0.56025
iter6_process_counterexamples,0.024921
iter7_learner,7.226824
iter7_plot,0.005313
iter7_verifier,0.704406
iter7_process_counterexamples,0.024757
iter8_learner,7.246869
iter8_plot,0.005041
iter8_verifier,0.837351
iter8_process_counterexamples,0.025283
iter9_learner,7.145469
iter9_plot,0.005312
iter9_verifier,0.723787
iter9_process_counterexamples,0.026999
iter10_learner,7.256792
iter10_plot,0.005429
iter10_verifier,0.851943
iter10_process_counterexamples,0.025804
iter11_learner,7.441303
iter11_plot,0.006082
iter11_verifier,70.93341
