,time [s]
initialize,0.003891
pretrain_policy,10.643246
initialize_CEGIS,0.178257
iter0_learner,4.150093
iter0_plot,0.118984
iter0_verifier,4.061207
iter0_process_counterexamples,0.042557
iter1_learner,5.108722
iter1_plot,0.004619
iter1_verifier,4.387445
iter1_process_counterexamples,0.036021
iter2_learner,3.493698
iter2_plot,0.004692
iter2_verifier,4.15637
iter2_process_counterexamples,0.036006
iter3_learner,3.844229
iter3_plot,0.004726
iter3_verifier,4.550049
iter3_process_counterexamples,0.031519
iter4_learner,3.785433
iter4_plot,0.004929
iter4_verifier,4.442013
iter4_process_counterexamples,0.033705
iter5_learner,3.812016
iter5_plot,0.004888
iter5_verifier,4.554734
iter5_process_counterexamples,0.030006
iter6_learner,3.880227
iter6_plot,0.004898
iter6_verifier,151.94205
iter6_process_counterexamples,0.076612
iter7_learner,3.948506
iter7_plot,0.00544
iter7_verifier,4.904306
iter7_process_counterexamples,0.031119
iter8_learner,3.938394
iter8_plot,0.005235
iter8_verifier,4.934388
iter8_process_counterexamples,0.029473
iter9_learner,3.884987
iter9_plot,0.005115
iter9_verifier,1172.9266
