,time [s]
initialize,0.003397
pretrain_policy,7.558454
initialize_CEGIS,0.183358
iter0_learner,2.894926
iter0_plot,0.092319
iter0_verifier,0.788221
iter0_process_counterexamples,0.024966
iter1_learner,3.559797
iter1_plot,0.004826
iter1_verifier,0.41294
iter1_process_counterexamples,0.023964
iter2_learner,2.574499
iter2_plot,0.004609
iter2_verifier,0.373364
iter2_process_counterexamples,0.024546
iter3_learner,2.791203
iter3_plot,0.004728
iter3_verifier,0.373788
iter3_process_counterexamples,0.025072
iter4_learner,2.732252
iter4_plot,0.004701
iter4_verifier,0.469385
iter4_process_counterexamples,0.023922
iter5_learner,2.784191
iter5_plot,0.004787
iter5_verifier,0.432135
iter5_process_counterexamples,0.022923
iter6_learner,2.747029
iter6_plot,0.005021
iter6_verifier,0.378059
iter6_process_counterexamples,0.023213
iter7_learner,2.76355
iter7_plot,0.004856
iter7_verifier,0.433856
iter7_process_counterexamples,0.023312
iter8_learner,2.774923
iter8_plot,0.005181
iter8_verifier,0.607705
iter8_process_counterexamples,0.023348
iter9_learner,2.751898
iter9_plot,0.005041
iter9_verifier,0.69995
iter9_process_counterexamples,0.023355
iter10_learner,2.782907
iter10_plot,0.005349
iter10_verifier,0.681679
iter10_process_counterexamples,0.024052
iter11_learner,2.829387
iter11_plot,0.005339
iter11_verifier,78.81278
