iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,3.8261409,[0.9979261 1.       ],8.435186,[0.9979261 1.       ],4.3005605,,10.000624,,16.509706,[1.        0.9578391],47.906044,[1.        0.9578391],49.73205,,169.60266,
1,3.8261409,[0.9979261 1.       ],8.435186,[0.9979261 1.       ],4.3005605,,10.000624,,21.526344,[1.        0.9999574],55.39223,[1.        0.9999574],78.91279,,257.47827,
2,3.8261409,[0.9979261 1.       ],8.435186,[0.9979261 1.       ],4.3005605,,10.000624,,22.11761,[1.        0.9994847],55.362324,[1.        0.9994847],88.85314,,289.43893,
3,4.6297474,[0.9958056 1.       ],9.8376875,[0.9958056 1.       ],5.406841,,12.421714,,23.81096,[1.         0.99978226],58.49929,[1.         0.99978226],95.00074,,306.81985,
4,5.311337,[0.98706067 1.        ],10.8858,[0.98706067 1.        ],6.319558,,14.253084,,24.936539,[1.        0.9986227],60.536903,[1.        0.9986227],98.76354,,316.901,
5,5.2937026,[0.9961062 1.       ],10.901549,[0.9961062 1.       ],6.348171,,14.42001,,24.960423,[0.9987095 1.       ],60.61935,[0.9987095 1.       ],99.611916,,320.24078,
