iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.5860577,[1.        0.9030743],8.337287,[1.        0.9030743],6.1260037,,9.999242,,15.025987,[1.        0.9681319],44.028675,[1.        0.9681319],45.98782,,157.71797,
1,5.5860577,[1.        0.9030743],8.337287,[1.        0.9030743],6.1260037,,9.999242,,9.567413,[1.         0.96820146],26.613148,[1.         0.96820146],41.181187,,141.85042,
2,5.5860577,[1.        0.9030743],8.337287,[1.        0.9030743],6.1260037,,9.999242,,4.9464335,[1.        0.9998875],13.824465,[1.        0.9998875],31.930822,,112.333275,
3,4.3215904,[1.         0.97069275],6.6296782,[1.         0.97069275],5.3124733,,9.528902,,3.373959,[1.         0.99962056],9.342576,[1.         0.99962056],26.74505,,94.5946,
4,3.2958546,[0.99997073 1.        ],5.1628575,[0.99997073 1.        ],4.418962,,8.551975,,2.8487957,[1.         0.99974567],7.69853,[1.         0.99974567],25.568083,,90.111115,
5,2.6894507,[0.9999522 1.       ],4.2844787,[0.9999522 1.       ],3.9242954,,8.031586,,2.948257,[1.         0.98078567],7.5804543,[1.         0.98078567],28.637331,,100.14683,
6,2.1744566,[1.        0.9999058],3.542535,[1.        0.9999058],3.4168746,,7.3730946,,4.349207,[1.         0.94669235],9.948289,[1.         0.94669235],37.191376,,127.57862,
7,1.4314226,[0.9999573 1.       ],2.3944612,[0.9999573 1.       ],2.8560243,,6.798659,,11.672653,[1.         0.89972734],22.673111,[1.         0.89972734],62.241802,,195.6485,
8,0.6514926,[1.        0.9999018],1.1180083,[1.        0.9999018],1.9288615,,5.093166,,17.180521,[1.         0.89022684],35.452488,[1.         0.89022684],98.98614,,311.37177,
9,0.44185755,[1.        0.9999268],0.74044037,[1.        0.9999268],1.5585791,,4.166931,,19.78875,[1.        0.8827057],40.58653,[1.        0.8827057],121.21863,,381.31485,
10,0.28956416,[1.        0.9999948],0.5124779,[1.        0.9999948],1.378445,,3.8537161,,20.700476,[1.        0.8920315],42.114716,[1.        0.8920315],130.44368,,410.1392,
11,0.3542954,[1.        0.9999961],0.6102581,[1.        0.9999961],1.3538625,,3.6979337,,20.436872,[1.        0.8726353],41.617764,[1.        0.8726353],128.96188,,407.2362,
