,time [s]
initialize,0.005705
pretrain_policy,7.685316
initialize_CEGIS,0.182619
iter0_learner,3.146883
iter0_plot,0.095139
iter0_verifier,0.771096
iter0_process_counterexamples,0.023396
iter1_learner,3.701327
iter1_plot,0.004479
iter1_verifier,0.400257
iter1_process_counterexamples,0.024748
iter2_learner,2.623352
iter2_plot,0.004478
iter2_verifier,0.369376
iter2_process_counterexamples,0.024832
iter3_learner,2.831668
iter3_plot,0.004546
iter3_verifier,0.366715
iter3_process_counterexamples,0.024549
iter4_learner,2.799591
iter4_plot,0.004499
iter4_verifier,0.419687
iter4_process_counterexamples,0.025369
iter5_learner,2.816961
iter5_plot,0.004658
iter5_verifier,0.421822
iter5_process_counterexamples,0.024128
iter6_learner,2.840529
iter6_plot,0.004642
iter6_verifier,0.426674
iter6_process_counterexamples,0.024366
iter7_learner,2.829854
iter7_plot,0.004728
iter7_verifier,0.519101
iter7_process_counterexamples,0.024519
iter8_learner,2.878885
iter8_plot,0.004803
iter8_verifier,0.736087
iter8_process_counterexamples,0.025456
iter9_learner,2.865414
iter9_plot,0.004919
iter9_verifier,0.659028
iter9_process_counterexamples,0.024935
iter10_learner,2.906295
iter10_plot,0.005057
iter10_verifier,0.808671
iter10_process_counterexamples,0.096964
iter11_learner,2.945901
iter11_plot,0.005079
iter11_verifier,0.664957
iter11_process_counterexamples,0.023806
iter12_learner,2.937936
iter12_plot,0.005161
iter12_verifier,47.577705
