,time [s]
initialize,0.181502
pretrain_policy,23.027662
initialize_CEGIS,0.03631
iter0_learner,9.70081
iter0_plot,0.336
iter0_verifier,6.504383
iter0_process_counterexamples,0.018006
iter1_learner,11.612531
iter1_plot,0.01356
iter1_verifier,0.263361
iter1_process_counterexamples,0.017072
iter2_learner,7.040252
iter2_plot,0.013345
iter2_verifier,0.171821
iter2_process_counterexamples,0.019572
iter3_learner,11.933894
iter3_plot,0.013223
iter3_verifier,0.183368
iter3_process_counterexamples,0.022513
iter4_learner,12.045127
iter4_plot,0.013444
iter4_verifier,0.177722
iter4_process_counterexamples,0.022695
iter5_learner,11.988301
iter5_plot,0.013577
iter5_verifier,0.688494
iter5_process_counterexamples,0.020467
iter6_learner,12.03949
iter6_plot,0.013821
iter6_verifier,19.04966
