,time [s]
initialize,0.003335
pretrain_policy,7.64909
initialize_CEGIS,0.170053
iter0_learner,4.571857
iter0_plot,0.091565
iter0_verifier,0.779736
iter0_process_counterexamples,0.023537
iter1_learner,11.731712
iter1_plot,0.004594
iter1_verifier,0.408921
iter1_process_counterexamples,0.024574
iter2_learner,10.400786
iter2_plot,0.004499
iter2_verifier,0.433401
iter2_process_counterexamples,0.024491
iter3_learner,10.608074
iter3_plot,0.004734
iter3_verifier,0.432238
iter3_process_counterexamples,0.025451
iter4_learner,10.639363
iter4_plot,0.004887
iter4_verifier,0.432347
iter4_process_counterexamples,0.023294
iter5_learner,10.675642
iter5_plot,0.004801
iter5_verifier,0.433917
iter5_process_counterexamples,0.023073
iter6_learner,10.722713
iter6_plot,0.004842
iter6_verifier,0.437959
iter6_process_counterexamples,0.023421
iter7_learner,10.7532
iter7_plot,0.004931
iter7_verifier,0.684977
iter7_process_counterexamples,0.024536
iter8_learner,10.702905
iter8_plot,0.004915
iter8_verifier,0.774259
iter8_process_counterexamples,0.02475
iter9_learner,10.807609
iter9_plot,0.00514
iter9_verifier,0.70098
iter9_process_counterexamples,0.022373
iter10_learner,10.845791
iter10_plot,0.005159
iter10_verifier,15.906771
iter10_process_counterexamples,0.040859
iter11_learner,10.911224
iter11_plot,0.005151
iter11_verifier,0.648179
iter11_process_counterexamples,0.024612
iter12_learner,10.912378
iter12_plot,0.005276
iter12_verifier,74.13203
