iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,15.015609,[1.        0.9681918],44.06046,[1.        0.9681918],46.036415,,157.86967,
1,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,9.726437,[1.        0.9659518],27.068361,[1.        0.9659518],41.628086,,143.73657,
2,5.3970003,[1.        0.8418343],8.463332,[1.        0.8418343],5.8844204,,9.9995165,,5.098907,[0.9999372 1.       ],14.367641,[0.9999372 1.       ],32.129517,,113.197296,
3,4.179763,[1.         0.90365624],6.7080092,[1.         0.90365624],5.003573,,9.223674,,3.540665,[1.         0.99931735],9.892748,[1.         0.99931735],26.301805,,92.98309,
4,3.1705399,[1.         0.96739113],5.2004595,[1.         0.96739113],4.1786613,,8.270741,,3.1706753,[1.        0.9994838],8.545923,[1.        0.9994838],27.938969,,98.73543,
5,2.5744944,[1.         0.99982154],4.2749248,[1.         0.99982154],3.464042,,7.012238,,3.7132587,[1.        0.9794918],9.1848135,[1.        0.9794918],32.128593,,112.02083,
6,2.046006,[1.         0.99991083],3.4576626,[1.         0.99991083],3.0327322,,6.477677,,5.4220133,[1.        0.9505055],12.410839,[1.        0.9505055],42.53804,,144.4451,
7,1.0727378,[1.        0.9998529],1.895745,[1.        0.9998529],1.8844147,,4.399629,,12.573868,[1.        0.9076768],23.601349,[1.        0.9076768],64.17385,,196.41063,
8,0.48009485,[0.99998844 1.        ],0.86240697,[0.99998844 1.        ],1.2675161,,3.2833235,,18.980116,[1.         0.88120544],37.7311,[1.         0.88120544],94.867546,,292.98917,
9,0.3555122,[0.9999494 1.       ],0.6468622,[0.9999494 1.       ],1.2082925,,3.2891657,,20.787596,[1.        0.8749482],41.922615,[1.        0.8749482],108.162254,,332.7113,
10,0.39844254,[1.        0.9992812],0.70571077,[1.        0.9992812],1.1750045,,3.1131277,,20.74279,[1.        0.8638956],41.989372,[1.        0.8638956],108.5743,,335.1505,
11,0.33885562,[0.99998313 1.        ],0.6108768,[0.99998313 1.        ],1.1618184,,3.1850176,,20.68086,[1.         0.86859393],41.84473,[1.         0.86859393],110.19598,,339.79077,
12,0.33314016,[1.         0.99997735],0.59432304,[1.         0.99997735],1.1176656,,3.045036,,20.764496,[1.         0.86847717],41.53859,[1.         0.86847717],110.70715,,341.37878,
